,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal
1548,40,M,5,Graduate,Married,$80K - $120K,Blue,22,6,1,4042.0,1744
1549,47,M,5,College,Married,$120K +,Blue,34,3,1,17603.0,1063
1550,55,F,2,Graduate,Married,$40K - $60K,Blue,46,6,1,2894.0,2077
1551,37,M,5,Post-Graduate,Married,$80K - $120K,Blue,26,2,1,16730.0,1956
1552,36,F,0,College,Single,Less than $40K,Blue,27,6,3,3282.0,1843
1553,53,F,2,Uneducated,Married,Less than $40K,Blue,41,4,2,15815.0,1217
1554,26,M,0,High School,Single,$60K - $80K,Blue,21,6,2,1672.0,957
1555,45,F,3,Graduate,Divorced,Less than $40K,Blue,36,4,3,8121.0,1595
1556,36,F,2,Graduate,Married,Less than $40K,Blue,26,4,1,3182.0,2435
1557,60,M,0,Post-Graduate,Married,$60K - $80K,Blue,49,5,1,3182.0,1928
1558,30,M,1,Post-Graduate,Divorced,Less than $40K,Blue,36,6,2,5061.0,0
1559,39,M,4,High School,Married,$60K - $80K,Blue,28,5,3,6224.0,1898
1560,33,F,0,Graduate,Single,Less than $40K,Blue,36,6,1,2735.0,1769
1561,48,F,4,College,Married,Less than $40K,Blue,36,6,1,2464.0,1867
1562,39,M,3,Graduate,Married,$60K - $80K,Blue,33,4,3,3477.0,1875
1563,38,M,2,Graduate,Married,$80K - $120K,Blue,24,5,2,3242.0,2076
1564,47,M,1,High School,Married,$120K +,Blue,41,3,1,27858.0,1314
1565,26,M,0,Graduate,Single,Less than $40K,Blue,20,6,2,1438.3,495
1566,49,M,3,College,Single,$120K +,Blue,36,5,2,34516.0,0
1567,38,M,3,High School,Married,$80K - $120K,Blue,22,4,2,6361.0,694
1568,30,M,0,Graduate,Married,Less than $40K,Blue,21,6,6,2490.0,0
1569,53,M,3,High School,Married,$120K +,Blue,44,5,6,14057.0,1655
1570,49,M,2,Graduate,Single,$60K - $80K,Blue,38,4,1,2461.0,1586
1571,35,M,2,Uneducated,Single,$60K - $80K,Blue,21,4,3,7766.0,1278
1572,40,M,3,Uneducated,Single,$40K - $60K,Silver,33,4,1,21308.0,564
1573,30,M,0,High School,Married,$60K - $80K,Blue,36,5,2,4516.0,2252
1574,42,F,3,College,Single,$40K - $60K,Blue,30,6,3,5424.0,1812
1575,62,F,0,Graduate,Married,Less than $40K,Blue,36,3,2,1764.0,1540
1576,50,F,1,Post-Graduate,Single,$40K - $60K,Blue,46,1,3,1493.0,932
1577,56,M,3,College,Married,$120K +,Blue,43,6,2,17539.0,2517
1578,45,M,3,Graduate,Married,$80K - $120K,Silver,36,6,2,34516.0,0
1579,35,F,3,Uneducated,Married,Less than $40K,Blue,25,4,1,2149.0,1118
1580,57,F,2,Graduate,Married,Less than $40K,Blue,44,3,4,6256.0,1530
1581,33,F,2,High School,Single,Less than $40K,Blue,25,5,1,11922.0,792
1582,43,F,3,Graduate,Single,Less than $40K,Blue,38,5,2,4075.0,1986
1583,53,M,3,Graduate,Married,$80K - $120K,Blue,36,5,1,7290.0,2151
1584,50,M,2,College,Single,$60K - $80K,Blue,36,5,3,5965.0,688
1585,30,M,0,High School,Married,$120K +,Blue,13,3,1,9007.0,1965
1586,37,F,3,Graduate,Single,Less than $40K,Blue,36,3,2,6077.0,1397
1587,37,M,2,Doctorate,Married,$40K - $60K,Blue,29,3,3,1808.0,1009
1588,45,M,3,Graduate,Single,$80K - $120K,Blue,36,6,1,12810.0,0
1589,58,M,0,Graduate,Single,$40K - $60K,Blue,45,3,1,3421.0,2517
1590,63,F,0,College,Married,$40K - $60K,Blue,53,6,1,3118.0,1528
1591,43,M,1,Graduate,Single,$60K - $80K,Blue,37,4,3,20013.0,922
1592,26,F,0,Graduate,Single,Less than $40K,Blue,13,4,1,4395.0,1240
1593,37,F,1,Graduate,Single,Less than $40K,Blue,32,6,3,9661.0,0
1594,53,M,4,Graduate,Married,$60K - $80K,Blue,44,3,2,1973.0,1324
1595,55,M,3,Graduate,Married,$120K +,Blue,49,3,2,9926.0,2018
1596,36,M,3,High School,Married,$60K - $80K,Blue,36,6,3,4108.0,1659
1597,51,M,3,High School,Single,$120K +,Blue,36,5,1,20741.0,2504
1598,36,M,4,Graduate,Single,$80K - $120K,Blue,24,6,1,16335.0,892
1599,35,F,1,High School,Married,Less than $40K,Blue,17,5,3,4588.0,2517
1600,34,F,2,Graduate,Single,Less than $40K,Blue,24,5,3,5712.0,1955
1601,57,M,0,Doctorate,Married,$60K - $80K,Blue,36,3,1,5335.0,1206
1602,54,F,3,College,Single,Less than $40K,Blue,49,6,2,13184.0,0
1603,29,M,0,Uneducated,Married,$60K - $80K,Blue,20,5,2,8592.0,1201
1604,37,F,3,Post-Graduate,Married,Less than $40K,Blue,26,5,3,1910.0,1164
1605,53,F,2,College,Single,Less than $40K,Blue,45,6,3,6210.0,1083
1606,36,M,3,College,Married,$40K - $60K,Blue,31,6,2,2220.0,1337
1607,49,M,5,Graduate,Single,$40K - $60K,Silver,41,4,2,20756.0,1710
1608,64,F,0,Graduate,Married,$40K - $60K,Blue,55,6,3,2895.0,2517
1609,53,M,3,Graduate,Married,$60K - $80K,Blue,36,4,3,3539.0,2517
1610,52,M,1,Graduate,Married,$120K +,Blue,44,6,1,9274.0,2097
1611,35,F,3,Uneducated,Married,Less than $40K,Blue,26,6,1,3187.0,2517
1612,37,F,3,Graduate,Single,Less than $40K,Blue,24,2,1,2802.0,2460
1613,50,M,0,Uneducated,Married,$60K - $80K,Blue,36,4,3,2334.0,707
1614,65,F,0,Graduate,Single,Less than $40K,Blue,56,5,3,1438.3,0
1615,53,F,2,Graduate,Married,Less than $40K,Blue,44,3,2,3519.0,0
1616,53,M,1,Graduate,Married,$120K +,Blue,48,3,2,3088.0,2083
1617,40,M,3,Graduate,Married,$80K - $120K,Silver,36,6,3,34516.0,1002
1618,39,M,4,High School,Married,$60K - $80K,Blue,31,3,1,11906.0,2032
1619,53,F,3,High School,Married,Less than $40K,Blue,36,4,2,11098.0,821
1620,36,M,3,Uneducated,Married,$60K - $80K,Blue,22,6,3,2224.0,1772
1621,35,F,2,Graduate,Married,$40K - $60K,Blue,36,4,3,3454.0,1603
1622,37,F,2,High School,Single,Less than $40K,Blue,36,4,2,5723.0,1873
1623,36,F,1,Graduate,Single,Less than $40K,Blue,36,4,2,9239.0,1421
1624,39,M,2,College,Single,$80K - $120K,Blue,24,4,3,4061.0,1775
1625,65,M,1,College,Married,Less than $40K,Blue,56,5,3,4189.0,0
1626,45,F,1,Graduate,Married,Less than $40K,Blue,32,4,1,6373.0,1562
1627,38,F,2,Graduate,Married,Less than $40K,Blue,33,5,2,2228.0,1717
1628,36,F,4,Graduate,Married,Less than $40K,Blue,24,3,2,3261.0,2517
1629,40,F,4,Graduate,Married,Less than $40K,Blue,24,3,3,8014.0,1402
1630,35,F,2,College,Married,$40K - $60K,Blue,29,6,1,10980.0,1726
1631,54,M,3,Post-Graduate,Married,$120K +,Blue,42,6,3,3092.0,2165
1632,40,M,4,Graduate,Single,$80K - $120K,Blue,29,5,1,14315.0,690
1633,59,M,0,Uneducated,Single,$40K - $60K,Blue,46,3,3,1648.0,997
1634,26,F,0,High School,Single,$40K - $60K,Blue,13,2,2,1730.0,1616
1635,46,M,2,High School,Married,$60K - $80K,Blue,35,6,3,13768.0,763
1636,29,F,1,Graduate,Married,Less than $40K,Blue,19,3,3,1709.0,1465
1637,38,M,3,Graduate,Single,$40K - $60K,Blue,19,5,2,1705.0,0
1638,31,M,0,Graduate,Divorced,$60K - $80K,Blue,25,6,1,8673.0,0
1639,35,M,1,High School,Married,$60K - $80K,Blue,21,5,2,6391.0,2317
1640,56,M,2,Uneducated,Married,$80K - $120K,Blue,45,4,2,11102.0,1946
1641,34,M,3,College,Married,$80K - $120K,Blue,28,3,1,24765.0,1999
1642,42,M,4,Doctorate,Married,$80K - $120K,Blue,27,5,3,31864.0,0
1643,29,M,1,College,Single,$60K - $80K,Blue,36,5,3,5346.0,0
1644,32,M,0,Graduate,Single,$40K - $60K,Blue,21,6,2,2801.0,1472
1645,37,F,2,High School,Married,Less than $40K,Blue,27,6,6,3148.0,0
1646,36,F,3,Graduate,Married,Less than $40K,Blue,36,6,5,2786.0,1628
1647,37,M,3,Graduate,Married,$60K - $80K,Blue,24,3,1,11894.0,816
1648,38,M,2,Graduate,Married,$80K - $120K,Blue,29,5,3,7535.0,2517
1649,52,M,2,High School,Married,$60K - $80K,Silver,35,4,4,33180.0,511
1650,62,F,2,Graduate,Married,Less than $40K,Blue,51,6,2,2986.0,1632
1651,35,F,2,Graduate,Married,Less than $40K,Blue,23,4,2,6729.0,2375
1652,36,M,1,Graduate,Single,$60K - $80K,Blue,36,3,3,2601.0,1817
1653,54,M,3,College,Married,$80K - $120K,Blue,45,4,3,3380.0,1655
1654,27,M,1,High School,Single,$60K - $80K,Blue,18,5,2,2730.0,1351
1655,26,M,0,High School,Single,$40K - $60K,Blue,15,3,1,3324.0,0
1656,56,F,2,Graduate,Married,Less than $40K,Blue,45,4,3,2665.0,1844
1657,60,F,1,Graduate,Married,$40K - $60K,Blue,47,4,3,5015.0,2053
1658,54,M,4,Graduate,Married,$60K - $80K,Blue,36,4,3,6905.0,2303
1659,48,M,3,Graduate,Married,$80K - $120K,Blue,41,5,2,5848.0,950
1660,33,M,1,College,Single,$80K - $120K,Blue,26,4,3,19136.0,1608
1661,64,F,0,Graduate,Married,Less than $40K,Blue,55,4,3,3500.0,1904
1662,35,M,2,Graduate,Married,$60K - $80K,Blue,24,5,1,7453.0,0
1663,54,F,2,Graduate,Married,Less than $40K,Blue,43,4,3,6266.0,1819
1664,29,F,1,College,Single,Less than $40K,Blue,23,4,3,4945.0,0
1665,33,M,2,Graduate,Married,$120K +,Blue,21,2,2,27992.0,0
1666,34,M,1,Graduate,Married,$40K - $60K,Blue,36,6,2,3735.0,1285
1667,48,M,3,Graduate,Married,$60K - $80K,Blue,36,3,3,6703.0,1252
1668,38,M,3,High School,Single,$80K - $120K,Blue,27,4,1,6162.0,943
1669,42,M,3,High School,Single,$60K - $80K,Blue,36,4,4,3337.0,795
1670,55,M,3,Graduate,Married,$40K - $60K,Blue,36,3,3,2205.0,1337
1671,62,M,1,High School,Married,$40K - $60K,Blue,43,5,1,4450.0,1444
1672,33,F,0,Graduate,Married,Less than $40K,Blue,28,4,2,1438.3,0
1673,38,M,2,Graduate,Married,$80K - $120K,Blue,18,6,1,2172.0,1475
1674,39,M,1,Uneducated,Married,$40K - $60K,Blue,29,4,2,4323.0,1267
1675,56,M,1,College,Married,$80K - $120K,Blue,45,5,1,4145.0,1468
1676,36,M,1,Graduate,Married,Less than $40K,Blue,18,6,3,2032.0,1003
1677,29,M,1,College,Single,$80K - $120K,Blue,19,5,3,7010.0,2103
1678,57,M,3,High School,Married,$120K +,Blue,50,3,3,3205.0,1530
1679,55,F,3,Post-Graduate,Married,Less than $40K,Blue,36,3,2,16547.0,1521
1680,51,F,2,Graduate,Married,$40K - $60K,Blue,45,3,2,5930.0,0
1681,57,F,3,College,Single,Less than $40K,Blue,39,4,1,7469.0,1752
1682,56,F,3,Graduate,Married,Less than $40K,Blue,45,6,2,2235.0,0
1683,26,M,0,College,Single,$40K - $60K,Blue,13,5,2,2047.0,1196
1684,36,F,4,Uneducated,Single,Less than $40K,Silver,21,3,1,34516.0,907
1685,53,F,3,Graduate,Married,$40K - $60K,Blue,44,3,3,2636.0,2357
1686,41,M,3,Graduate,Married,$40K - $60K,Blue,32,3,3,6425.0,915
1687,26,F,0,Post-Graduate,Single,Less than $40K,Blue,13,5,3,2902.0,1668
1688,51,F,1,College,Divorced,Less than $40K,Blue,42,3,2,4002.0,1669
1689,34,M,0,Graduate,Married,$60K - $80K,Blue,26,4,3,5175.0,977
1690,65,F,1,Graduate,Single,$40K - $60K,Blue,48,4,2,4599.0,637
1691,52,M,2,High School,Married,$80K - $120K,Blue,43,4,3,31258.0,1518
1692,54,F,2,Graduate,Married,Less than $40K,Blue,45,5,2,2683.0,1671
1693,37,M,3,College,Married,$80K - $120K,Blue,30,3,4,11638.0,926
1694,40,F,3,Graduate,Married,Less than $40K,Blue,20,3,1,1829.0,1140
1695,55,M,0,Doctorate,Married,$80K - $120K,Blue,36,3,1,8276.0,1671
1696,45,M,4,High School,Married,$80K - $120K,Blue,34,4,3,23539.0,1261
1697,37,F,2,High School,Married,Less than $40K,Blue,31,5,3,2352.0,0
1698,30,M,1,Graduate,Single,$60K - $80K,Blue,36,6,1,11371.0,1015
1699,55,F,1,Graduate,Married,Less than $40K,Blue,36,6,6,2857.0,2517
1700,36,M,2,Graduate,Single,$80K - $120K,Silver,27,5,2,34516.0,1568
1701,39,M,1,Graduate,Married,$40K - $60K,Blue,35,5,3,6690.0,1884
1702,34,M,2,Graduate,Single,Less than $40K,Blue,28,5,1,4439.0,844
1703,47,M,3,High School,Single,$60K - $80K,Blue,36,4,3,5344.0,1582
1704,42,M,3,High School,Divorced,$80K - $120K,Blue,37,6,3,27310.0,0
1705,61,M,1,Graduate,Married,$40K - $60K,Blue,50,6,2,2531.0,2360
1706,31,M,1,College,Single,$40K - $60K,Blue,22,4,1,9096.0,0
1707,40,M,3,College,Single,$80K - $120K,Silver,33,1,3,34516.0,0
1708,42,F,3,Graduate,Married,Less than $40K,Blue,32,3,1,7169.0,902
1709,54,F,0,Graduate,Married,Less than $40K,Blue,36,5,3,5399.0,1723
1710,52,F,3,Graduate,Married,Less than $40K,Blue,47,6,3,2280.0,1170
1711,31,F,0,Graduate,Married,Less than $40K,Blue,21,4,1,6315.0,1305
1712,43,M,3,Graduate,Married,$40K - $60K,Blue,33,6,1,4402.0,1640
1713,49,M,2,Graduate,Married,$120K +,Blue,34,5,4,27732.0,1623
1714,45,F,2,Graduate,Married,$40K - $60K,Blue,36,4,3,4947.0,1053
1715,38,M,1,Graduate,Married,$80K - $120K,Blue,28,3,2,3946.0,2375
1716,57,M,2,Uneducated,Single,$40K - $60K,Blue,52,5,3,12291.0,2289
1717,63,F,2,Graduate,Married,$40K - $60K,Blue,53,4,2,3067.0,1874
1718,42,F,4,Post-Graduate,Single,Less than $40K,Blue,36,6,2,1438.3,674
1719,61,F,1,Doctorate,Married,$40K - $60K,Blue,47,4,2,8633.0,2517
1720,37,M,2,Graduate,Single,$40K - $60K,Blue,28,4,4,2394.0,0
1721,61,M,2,Graduate,Married,$120K +,Blue,49,3,0,11374.0,2517
1722,35,M,3,College,Married,$60K - $80K,Blue,28,4,3,6921.0,2159
1723,57,M,0,Graduate,Married,$80K - $120K,Blue,52,4,6,2564.0,2379
1724,64,M,1,Graduate,Married,Less than $40K,Blue,55,4,3,2720.0,1904
1725,39,F,2,Doctorate,Married,Less than $40K,Blue,36,3,2,9843.0,2154
1726,28,F,0,Graduate,Single,Less than $40K,Blue,13,5,3,21691.0,661
1727,53,M,1,Graduate,Single,$80K - $120K,Blue,45,6,3,1826.0,883
1728,39,M,1,Graduate,Married,$60K - $80K,Blue,24,6,3,5746.0,1829
1729,35,F,3,Graduate,Married,Less than $40K,Blue,27,6,2,2926.0,1346
1730,47,F,5,High School,Married,$40K - $60K,Blue,36,5,3,7061.0,1813
1731,47,M,4,Graduate,Married,$80K - $120K,Blue,35,3,3,5589.0,1430
1732,38,M,2,Graduate,Married,$80K - $120K,Blue,33,5,3,9620.0,2033
1733,26,F,1,High School,Single,Less than $40K,Blue,15,5,3,2539.0,2162
1734,37,F,3,Graduate,Single,Less than $40K,Blue,28,4,2,3642.0,610
1735,57,M,2,Graduate,Single,Less than $40K,Blue,39,3,4,3451.0,0
1736,38,F,0,Graduate,Married,Less than $40K,Blue,36,4,2,1841.0,1246
1737,39,M,1,Graduate,Married,$120K +,Blue,25,6,3,5764.0,1529
1738,35,M,2,Uneducated,Single,$60K - $80K,Blue,16,6,3,18278.0,0
1739,38,M,2,Graduate,Married,$80K - $120K,Blue,33,4,3,16059.0,618
1740,56,M,2,Graduate,Married,$60K - $80K,Blue,41,3,2,5887.0,659
1741,36,M,3,Uneducated,Married,$40K - $60K,Blue,31,6,2,3152.0,1986
1742,39,M,1,College,Divorced,$80K - $120K,Blue,28,1,3,12464.0,0
1743,58,F,1,Uneducated,Married,Less than $40K,Blue,36,5,2,4784.0,0
1744,28,M,1,High School,Single,Less than $40K,Blue,36,5,2,1950.0,0
1745,65,F,0,Graduate,Single,Less than $40K,Blue,56,6,3,7478.0,0
1746,26,F,0,Uneducated,Single,Less than $40K,Blue,20,4,3,1438.3,0
1747,28,M,0,Graduate,Single,Less than $40K,Blue,36,4,2,1707.0,1191
1748,30,F,1,Uneducated,Married,Less than $40K,Blue,13,5,2,4016.0,917
1749,31,F,0,Uneducated,Married,Less than $40K,Blue,19,5,3,2370.0,1699
1750,57,M,3,Post-Graduate,Married,$60K - $80K,Blue,36,6,1,3478.0,2517
1751,43,M,4,High School,Married,$40K - $60K,Blue,32,6,2,1539.0,989
1752,26,F,0,Uneducated,Single,Less than $40K,Blue,20,3,2,1438.3,0
1753,39,F,2,High School,Single,$40K - $60K,Blue,26,6,3,3142.0,1639
1754,35,M,0,Graduate,Single,$60K - $80K,Blue,36,3,1,17236.0,0
1755,52,F,2,Uneducated,Married,$40K - $60K,Blue,36,5,1,1438.3,0
1756,33,M,1,Graduate,Single,$80K - $120K,Blue,20,5,3,13206.0,925
1757,53,M,3,High School,Married,$60K - $80K,Blue,41,3,1,2480.0,1351
1758,30,F,0,Graduate,Married,Less than $40K,Blue,19,5,1,2898.0,0
1759,59,M,0,Graduate,Married,Less than $40K,Blue,51,5,3,1570.0,1028
1760,65,F,0,Graduate,Married,Less than $40K,Blue,56,6,3,4460.0,1262
1761,33,F,2,Uneducated,Married,Less than $40K,Blue,22,4,2,1544.0,0
1762,52,F,2,High School,Married,Less than $40K,Blue,44,6,3,3456.0,2219
1763,26,F,1,College,Single,Less than $40K,Blue,16,4,3,2751.0,1599
1764,52,M,4,High School,Married,$60K - $80K,Blue,44,6,3,4153.0,0
1765,37,F,3,Graduate,Single,Less than $40K,Blue,36,5,2,3685.0,1396
1766,56,M,2,Graduate,Married,$120K +,Blue,49,4,1,8902.0,1932
1767,35,M,2,Uneducated,Married,$120K +,Blue,26,3,3,2944.0,1596
1768,58,F,0,Graduate,Married,Less than $40K,Blue,47,5,3,2232.0,786
1769,34,F,3,Graduate,Married,$40K - $60K,Blue,29,3,2,1569.0,909
1770,37,M,3,Uneducated,Single,$80K - $120K,Blue,26,4,2,23622.0,1153
1771,53,M,3,Uneducated,Married,$40K - $60K,Blue,40,6,3,3326.0,1442
1772,38,M,2,Uneducated,Married,$40K - $60K,Blue,31,4,3,6116.0,1698
1773,38,M,1,Uneducated,Married,$80K - $120K,Blue,25,6,1,11352.0,0
1774,28,F,0,Graduate,Single,Less than $40K,Silver,36,4,3,14910.0,873
1775,39,F,0,High School,Single,Less than $40K,Blue,27,6,3,17531.0,0
1776,43,F,3,Uneducated,Single,Less than $40K,Blue,29,3,2,4138.0,643
1777,36,M,2,College,Single,$80K - $120K,Blue,36,6,2,8374.0,2147
1778,38,F,2,Uneducated,Married,Less than $40K,Blue,28,3,3,7049.0,0
1779,37,M,1,Graduate,Single,$40K - $60K,Blue,27,5,3,3851.0,1695
1780,37,M,4,College,Single,$60K - $80K,Blue,30,5,1,15936.0,827
1781,29,F,0,Uneducated,Divorced,Less than $40K,Blue,19,5,4,2926.0,0
1782,51,M,3,High School,Married,$60K - $80K,Blue,36,3,2,10305.0,691
1783,54,M,1,College,Married,$60K - $80K,Blue,42,3,2,2987.0,2517
1784,35,M,0,High School,Single,$80K - $120K,Gold,29,6,2,34516.0,1965
1785,38,F,2,College,Married,$40K - $60K,Blue,28,3,3,6275.0,1579
1786,33,F,2,High School,Married,Less than $40K,Blue,27,3,2,7185.0,0
1787,45,F,1,Uneducated,Single,Less than $40K,Blue,36,4,3,3281.0,1961
1788,61,M,0,Graduate,Married,$40K - $60K,Blue,54,3,3,3077.0,1646
1789,33,F,3,Uneducated,Married,Less than $40K,Blue,16,6,1,2042.0,1864
1790,55,M,4,High School,Single,$60K - $80K,Blue,51,4,1,2001.0,1553
1791,34,F,2,Graduate,Single,Less than $40K,Blue,36,4,3,3625.0,2517
1792,58,M,4,High School,Married,$40K - $60K,Blue,47,6,3,7803.0,1885
1793,38,F,4,Graduate,Married,Less than $40K,Blue,30,3,1,5951.0,1702
1794,59,M,1,College,Married,$120K +,Blue,50,1,5,15796.0,812
1795,57,M,4,Graduate,Single,$80K - $120K,Blue,36,5,3,7558.0,1364
1796,55,M,1,High School,Married,$60K - $80K,Blue,46,6,1,5381.0,0
1797,63,M,0,Graduate,Married,$60K - $80K,Blue,55,4,1,3556.0,2517
1798,60,M,1,High School,Married,Less than $40K,Blue,55,5,1,2661.0,1466
1799,53,F,2,Uneducated,Married,Less than $40K,Blue,36,6,1,3506.0,1405
1800,35,M,3,High School,Married,$60K - $80K,Blue,24,3,2,2066.0,1699
1801,53,M,1,Graduate,Married,$120K +,Blue,42,4,1,8329.0,877
1802,58,M,2,Graduate,Married,Less than $40K,Blue,48,4,1,2774.0,0
1803,33,F,1,Post-Graduate,Married,Less than $40K,Blue,36,5,3,4134.0,1130
1804,53,M,1,Graduate,Married,$80K - $120K,Blue,36,5,2,11329.0,1180
1805,59,M,1,Doctorate,Single,$60K - $80K,Blue,53,3,2,9055.0,1560
1806,37,M,1,High School,Married,$120K +,Blue,32,6,2,17393.0,1409
1807,50,F,4,High School,Divorced,Less than $40K,Blue,43,6,3,5908.0,0
1808,35,F,2,Uneducated,Married,Less than $40K,Blue,21,6,2,5825.0,1815
1809,28,M,0,Post-Graduate,Married,$40K - $60K,Blue,16,5,1,3665.0,0
1810,37,M,3,Uneducated,Married,$80K - $120K,Blue,31,4,2,3797.0,1425
1811,39,M,3,Graduate,Married,$40K - $60K,Blue,28,4,3,3478.0,0
1812,31,M,1,Post-Graduate,Single,$40K - $60K,Blue,20,5,3,13734.0,0
1813,37,M,3,Graduate,Married,$60K - $80K,Blue,23,4,3,3034.0,2167
1814,39,M,4,Graduate,Married,Less than $40K,Blue,32,4,1,2973.0,2360
1815,38,M,2,Graduate,Married,$80K - $120K,Blue,31,4,1,24296.0,0
1816,35,M,3,Graduate,Single,$40K - $60K,Blue,30,3,1,8969.0,1226
1817,30,M,0,Graduate,Married,Less than $40K,Blue,36,3,3,2550.0,1623
1818,48,F,3,Post-Graduate,Married,Less than $40K,Silver,35,5,1,10357.0,0
1819,33,F,2,Uneducated,Married,Less than $40K,Blue,21,5,1,1475.0,986
1820,47,M,3,Graduate,Single,$40K - $60K,Blue,36,3,6,5154.0,1407
1821,37,F,2,High School,Single,Less than $40K,Blue,36,6,2,3586.0,1414
1822,38,M,3,Graduate,Married,$60K - $80K,Blue,28,3,1,4646.0,1680
1823,39,M,3,College,Single,$40K - $60K,Blue,28,6,2,1640.0,1177
1824,34,M,2,Graduate,Married,$60K - $80K,Blue,36,5,2,2379.0,1982
1825,65,M,0,Graduate,Single,Less than $40K,Blue,56,3,3,3422.0,0
1826,43,M,3,Graduate,Married,$60K - $80K,Blue,28,3,2,4365.0,0
1827,38,M,2,Uneducated,Single,$80K - $120K,Blue,33,1,4,32938.0,2089
1828,48,M,4,Post-Graduate,Married,$40K - $60K,Blue,44,6,2,6710.0,1942
1829,38,M,1,Graduate,Married,$60K - $80K,Blue,36,6,3,2507.0,1544
1830,65,F,0,Graduate,Divorced,Less than $40K,Blue,56,3,6,6184.0,0
1831,36,F,2,Graduate,Married,Less than $40K,Blue,29,6,3,2029.0,1190
1832,35,M,3,Graduate,Single,$40K - $60K,Silver,17,6,3,16659.0,0
1833,58,F,1,Graduate,Married,Less than $40K,Blue,46,4,2,2203.0,1394
1834,54,F,3,High School,Married,Less than $40K,Blue,38,4,2,5122.0,1642
1835,53,M,1,Graduate,Married,$80K - $120K,Blue,48,4,1,3074.0,2390
1836,38,M,3,Post-Graduate,Married,$60K - $80K,Blue,36,4,3,2584.0,0
1837,31,M,1,Graduate,Single,$40K - $60K,Blue,26,4,1,2037.0,0
1838,34,M,1,Graduate,Married,$120K +,Blue,29,4,3,14938.0,1412
1839,38,M,3,Graduate,Married,$60K - $80K,Blue,31,6,1,2014.0,896
1840,39,M,2,High School,Single,$60K - $80K,Blue,34,3,4,1818.0,0
1841,37,M,2,Graduate,Single,$80K - $120K,Blue,36,4,1,14926.0,0
1842,51,F,1,High School,Single,Less than $40K,Blue,43,4,3,2827.0,1308
1843,53,F,3,Uneducated,Married,Less than $40K,Blue,42,3,2,2773.0,1507
1844,53,M,0,Graduate,Married,$80K - $120K,Blue,41,3,3,16033.0,560
1845,65,M,1,Graduate,Married,Less than $40K,Blue,54,5,3,3213.0,2517
1846,33,F,3,High School,Divorced,Less than $40K,Blue,26,5,1,3616.0,0
1847,37,M,3,Doctorate,Single,$60K - $80K,Blue,30,6,1,5924.0,1023
1848,47,M,4,Graduate,Married,$40K - $60K,Blue,41,5,3,14535.0,0
1849,59,F,0,High School,Married,Less than $40K,Blue,49,6,2,2833.0,1609
1850,59,F,0,Post-Graduate,Married,Less than $40K,Blue,49,5,2,1479.0,601
1851,34,F,3,Post-Graduate,Single,Less than $40K,Blue,29,3,1,1617.0,1347
1852,26,M,0,Uneducated,Single,Less than $40K,Blue,13,4,4,2237.0,451
1853,45,M,4,College,Single,$120K +,Blue,40,3,3,2900.0,1782
1854,54,F,2,Graduate,Married,Less than $40K,Blue,45,4,3,13126.0,2086
1855,52,M,2,Post-Graduate,Single,$80K - $120K,Blue,40,6,1,8695.0,1407
1856,47,M,3,High School,Married,$40K - $60K,Blue,41,6,3,6692.0,1897
1857,57,F,4,Graduate,Married,Less than $40K,Blue,36,3,1,2159.0,1004
1858,34,M,5,Graduate,Married,$60K - $80K,Blue,27,5,2,2501.0,1909
1859,36,M,0,College,Married,$80K - $120K,Blue,27,3,3,6338.0,2379
1860,36,F,0,Uneducated,Divorced,$40K - $60K,Blue,30,1,3,2190.0,0
1861,57,F,3,Uneducated,Married,$40K - $60K,Blue,49,4,2,7578.0,1628
1862,29,M,1,Post-Graduate,Married,Less than $40K,Blue,18,4,3,2963.0,1466
1863,37,M,3,Graduate,Married,$80K - $120K,Blue,20,3,3,8260.0,2077
1864,46,F,2,Graduate,Single,Less than $40K,Blue,36,3,4,8309.0,858
1865,55,M,0,High School,Married,$80K - $120K,Blue,35,5,1,3864.0,1901
1866,56,M,3,Graduate,Married,$80K - $120K,Blue,47,6,3,10230.0,1082
1867,32,M,0,High School,Married,$120K +,Blue,27,3,3,22382.0,0
1868,39,M,4,Uneducated,Married,$120K +,Blue,36,6,3,25790.0,1798
1869,63,F,1,Graduate,Married,Less than $40K,Blue,53,6,1,2675.0,2517
1870,49,F,3,Graduate,Divorced,Less than $40K,Blue,38,3,3,1652.0,812
1871,38,M,2,High School,Married,$60K - $80K,Blue,26,4,1,5815.0,1698
1872,60,M,0,Uneducated,Married,Less than $40K,Blue,52,5,1,2595.0,2189
1873,38,M,3,Uneducated,Married,$60K - $80K,Blue,36,5,2,3421.0,2308
1874,63,M,2,High School,Married,$80K - $120K,Blue,51,4,2,6922.0,1704
1875,43,F,2,College,Married,Less than $40K,Blue,36,6,2,6979.0,898
1876,39,F,2,Graduate,Married,Less than $40K,Blue,34,4,3,2594.0,0
1877,35,F,4,High School,Single,Less than $40K,Blue,24,5,2,16915.0,1679
1878,45,M,2,College,Divorced,$80K - $120K,Blue,39,3,4,34516.0,0
1879,35,F,1,Graduate,Married,$40K - $60K,Blue,29,4,2,2523.0,1877
1880,48,F,3,Graduate,Married,$40K - $60K,Blue,39,2,4,6235.0,0
